Norair,Hovsepyan,27.10.1994,Czech Republic,,,,,,
Dennis,Hildeby,19.8.2001,Sweden,,,,,,
Joakim,Hillding,30.5.1988,Sweden,,,,,,
Ulf,Hillding,23.7.1957,Sweden,,,,,,
Marcus,Hiller,4.5.1992,Sweden,,,,,,
Alexander,Hilmerson,26.11.1990,Sweden,,,,,,
Christer,Hjalmarsson,11.12.1958,Sweden,,,,,,
Erik,Hjalmarsson,26.7.1983,Sweden,,,,,,
Marcus,Hjalmarsson,17.12.2051,Sweden,,,,,,
Niklas,Hjalmarsson,6.6.1987,Sweden,,,,,,
Patrik,Hjalmarsson,17.4.2018,Sweden,,,,,,
Simon,Hjalmarsson,1.2.1989,Sweden,,,,,,
Daniel,Hjärtstrand,21.3.1996,Sweden,,,,,,
Andreas,Hjelm,3.3.1988,Sweden,,,,,,
Jesper,Hoffman,30.3.1992,Sweden,,,,,,
Esbjörn,Hofverberg,7.10.1970,Sweden,,,,,,
Joakim,Högberg,14.8.1991,Sweden,,,,,,
Linus,Högberg,4.9.1998,Sweden,,,,,,
Marcus,Högberg,25.11.1994,Sweden,,,,,,
Patrik,Högberg,7.10.1967,Sweden,,15,,10,20,11
Sebastian,Högberg,24.1.2002,Sweden,,,,,,
Stefan,Högberg,1.5.1990,Sweden,,,,,,
Thomas,Högberg,27.6.1956,Sweden,,12,,,13,
William,Högberg,5.6.2019,Sweden,,,,,,
Jens,Högbom,1.3.1995,Sweden,,,,,,
Fredrik,Höggren,1.9.1984,Sweden,,,,,,
Nils,Höglander,20.12.2000,Sweden,,,,,,
Alexander,Höglund,30.4.2007,Sweden,,,,,,
Henric,Höglund,22.12.1977,Sweden,,,,,,
Ludvig,Höglund,20.10.2018,Sweden,,,,,,
Mikael,Höglund,16.9.1964,Sweden,,14,,,,
Robin,Höglund,11.6.1993,Sweden,,,,,,
Sebastian,Höglund,14.9.1992,Sweden,,,,,,
Marcus,Högström,20.3.1989,Sweden,,,,,,
Thomas,Högström,5.5.1981,Sweden,,,,,,12
Andreas,Holfelt,29.4.1979,Sweden,,,,,,
Anton,Holm,16.5.1990,Sweden,,,,,,
Erik,Holm,26.2.2020,Sweden,,,,,,
Joakim,Holm,11.6.1984,Sweden,,10,,14,10,15
Kalle,Holm,22.5.2002,Sweden,,,,,,
Krister,Holm,27.6.1972,Sweden,,13,,12,12,13
Patrik,Holm,12.7.2022,Sweden,,,,,,
Philip,Holm,8.12.1991,Sweden,,,,,,
Vilmer,Holm,20.9.2003,Sweden,,,,,,
Alexander,Holmberg,20.1.2000,Sweden,,,,,,
Anders,Holmberg,10.1.1975,Sweden,,16,,9,16,12
Carl,Holmberg,2.9.1988,Sweden,,,,,,
Felix,Holmberg,25.4.1996,Sweden,,,,,,
Filip,Holmberg,8.3.2002,Sweden,,,,,,
Gabriel,Holmberg,2.6.2013,Sweden,,,,,,
Gabriel,Holmberg,17.1.2011,Sweden,,,,,,
Johan,Holmberg,7.3.1991,Sweden,,,,,,
Jörgen,Holmberg,27.6.1962,Sweden,,13,,14,13,15
Kalle,Holmberg,17.5.2002,Sweden,,,,,,
Kevin,Holmberg,21.6.2052,Sweden,,,,,,
Niklas,Holmberg,15.9.2026,Sweden,,,,,,
Pontus,Holmberg,9.3.1999,Sweden,,,,,,
Tobias,Holmberg,2.4.2022,Sweden,,,,,,
Ulf,Holmberg,10.5.2049,Sweden,,,,,,
Mattias,Holmgren,16.8.1991,Sweden,,14,,10,13,14
Peter,Holmgren,14.5.1987,Sweden,,,,,,
Mattias,Holmin,11.5.1989,Sweden,,,,,,
Viktor,Holmkvist,19.3.1992,Sweden,,,,,,
Adam,Holmqvist,10.10.2018,Sweden,,,,,,
Karl,Holmqvist,28.7.1999,Sweden,,,,,,
Mikael,Holmqvist,25.2.1976,Sweden,,10,,14,13,14
Oscar,Holmqvist,11.2.2005,Sweden,,,,,,
John,Holmstedt,2.5.1992,Sweden,,,,,,
Axel,Holmström,29.6.1996,Sweden,,,,,,
Daniel,Holmström,8.5.1972,Sweden,,,,,,
Emil,Holmström,23.4.2002,Sweden,,,,,,
Jens,Holmström,9.3.1991,Sweden,,,,,,
Johan,Holmström,17.9.2020,Sweden,,,,,,
Jonas,Holmström,1.8.2006,Sweden,,,,,,
Martin,Holmström,19.9.2030,Sweden,,,,,,
Oscar,Holmström,16.7.2010,Sweden,,,,,,
Simon,Holmström,24.5.2001,Sweden,,,,,,
Oscar,Holst,21.2.1990,Sweden,,,,,,
Alexander,Holtz,23.1.2002,Sweden,,,,,,
Mattias,Holtz,29.11.2028,Sweden,,,,,,
Fredrik,Höög,4.7.1974,Sweden,,15,,,14,
Jonas,Höög,15.9.1986,Sweden,,,,,,
Stefan,Höök,12.10.1961,Sweden,,16,,10,15,12
Anders,Hörnqvist,8.4.2016,Sweden,,,,,,
Daniel,Hörnqvist,7.2.1995,Sweden,,,,,,
Patric,Hörnqvist,1.1.1987,Sweden,,,,,,
Oliver,Horrsell,24.2.1998,Sweden,,,,,,
Rickard,Hugg,18.1.1999,Sweden,,,,,,
Andreé,Hult,5.12.1987,Sweden,,,,,,
Johan,Hult,8.2.1973,Sweden,,13,12,14,14,15
Kalle,Hult,27.5.1995,Sweden,,,,,,
Jesper,Hultberg,4.4.1998,Sweden,,,,,,
Ludvig,Hultgren,24.11.1999,Sweden,,,,,,
Anders,Hultin,23.6.1966,Sweden,,12,,14,14,13
Tim,Hultstrand,17.4.1998,Sweden,,,,,,
Linus,Hultström,9.12.1992,Sweden,,,,,,
Viktor,Hurtig,28.4.2002,Sweden,,,,,,
Kristian,Huselius,10.11.1978,Sweden,,,,,,
Viktor,Huss,6.4.1990,Sweden,,,,,,
Ola,Hydén,2.3.1969,Sweden,,,,,,14
Mattias,Hyttinen,21.8.1992,Sweden,,,,,,
Marcus,Idoff,15.11.1992,Sweden,,,,,,
Fabian,Ilestedt,12.7.1995,Sweden,,,,,,
Mattias,Ilestedt,25.12.2016,Sweden,,,,,,
Zebastian,Ilestedt,29.7.1991,Sweden,,,,,,
Albin,Ingman,6.10.2002,Sweden,,,,,,
Josef,Ingman,8.3.1995,Sweden,,,,,,
Albin,Isaksson,5.2.2014,Sweden,,,,,,
Lucas,Isaksson,15.5.1981,Sweden,,14,,4,5,13
Magnus,Isaksson,16.1.1987,Sweden,,,,,,
Patrik,Isaksson,19.6.2018,Sweden,,,,,,
Peter,Isgren,5.4.1973,Sweden,,,,12,,12
Alexander,Israelsson,23.7.2013,Sweden,,,,,,
Mathias,Israelsson,19.7.1994,Sweden,,,,,,
Per-Anders,Israelsson,24.6.1960,Sweden,11,13,8,12,13,12
Johan,Ivarsson,6.7.1995,Sweden,,,,,,
Lars,Ivarsson,21.10.1963,Sweden,,12,,13,12,10
Marcus,Ivarsson,31.5.2051,Sweden,,,,,,
Sören,Ivarsson,31.1.1960,Sweden,,12,,12,13,14
Peter,Iversen,3.8.1974,Sweden,,12,,13,12,12
Peter,Iverssen,17.1.1968,Sweden,,,,,,
Dan,Jablonic,1.1.1967,Sweden,,10,,10,11,12
Linus,Jacobsson,9.7.2002,Sweden,,,,,,
Robin,Jacobsson,10.8.1986,Sweden,,,,,,
Theo,Jacobsson,6.4.2003,Sweden,,,,,,
Nicklas,Jadeland,13.5.1986,Sweden,,,,,,
Gustav,Jäderberg,20.5.1998,Sweden,,,,,,
Kevin,Jågas Hansson,5.6.1997,Sweden,,,,,,
Lucas,Jägbring,23.1.2000,Sweden,,,,,,
Jesper,Jäger,28.9.1971,Sweden,,10,,11,11,12
Jeff,Jakobs,24.4.1989,Sweden,,,,,,
Jens,Jakobs,5.3.1985,Sweden,,,,,,
Ludvig,Jakobs,7.8.2014,Sweden,,,,,,
Jonas,Jakobsen,6.4.1992,Sweden,,,,,,
Carl,Jakobsson,13.7.2000,Sweden,,,,,,
Christer,Jakobsson,6.4.1960,Sweden,,,,,,
Filip,Jakobsson,11.4.1999,Sweden,,,,,,
Kristian,Jakobsson,18.1.1996,Sweden,,,,,,
Malte,Jakobsson,28.8.1992,Sweden,,,,,,
Mårten,Jakobsson,4.11.1991,Sweden,,,,,,
Pascal,Jakobsson,7.4.2030,Sweden,,,,,,
Peter,Jakobsson,18.12.1971,Sweden,,12,,12,12,
Timmy,Jakobsson,6.7.1984,Sweden,,,,,,
Alexander,Jalkhed,29.11.2002,Sweden,,,,,,
Andreas,Jämtin,4.5.1983,Sweden,,,,,,
Mattias,Janmark,8.12.1992,Sweden,,,,,,
Martin,Janolhs,4.5.1991,Sweden,,,,,,
Adam,Jansson,20.7.2012,Sweden,,,,,,
Adam,Jansson,13.12.2047,Sweden,,,,,,
Christoffer,Jansson,20.6.1998,Sweden,,,,,,
Emil,Jansson,13.2.2029,Sweden,,,,,,
Erik,Jansson,7.9.1980,Sweden,,15,,11,15,14
Fredric,Jansson,15.5.2001,Sweden,,,,,,
Fredrik,Jansson,27.11.1987,Sweden,,6,,6,5,14
Gabriel,Jansson,7.7.2018,Sweden,,,,,,
Gustav,Jansson,1.7.1998,Sweden,,,,,,
Jimmie,Jansson,30.7.1994,Sweden,,,,,,
Joakim,Jansson,27.12.2022,Sweden,,,,,,
Johan,Jansson,16.1.1987,Sweden,,,,,,
Johan,Jansson,19.3.1997,Sweden,,,,,,
Jonas,Jansson,28.4.1981,Sweden,,12,,10,11,16
Kevin,Jansson,8.9.2000,Sweden,,,,,,
Kevin,Jansson,6.1.2008,Sweden,,,,,,
Lars,Jansson,3.3.1970,Sweden,,11,,10,13,12
Ludvig,Jansson,27.12.2003,Sweden,,,,,,
Magnus,Jansson,16.11.1969,Sweden,,,,,,
Martin,Jansson,16.8.1988,Sweden,,11,,12,12,15
Olof,Jansson,13.1.2014,Sweden,,,,,,
Peter,Jansson,19.10.2037,Sweden,,,,,,
Samuel,Jansson,28.7.2004,Sweden,,,,,,
Sebastian,Jansson,10.4.2017,Sweden,,,,,,
Simon,Jansson,25.12.2034,Sweden,,,,,,
Victor,Jansson,30.10.2037,Sweden,,,,,,
William,Jansson,6.4.2009,Sweden,,,,,,
Andreas,Jansson Kling,11.5.1999,Sweden,,,,,,
Ludvig,Jardeskog,21.7.1995,Sweden,,,,,,
Albin,Jarl,2.6.2025,Sweden,,,,,,
Johan,Järlefelt,28.10.1996,Sweden,,,,,,
Calle,Järnkrok,25.9.1991,Sweden,,,,,,
Viktors,Jasunovs,31.1.2000,Sweden,,,,,,
Joakim,Javeblad,27.9.1970,Sweden,,,,,,
Kalle,Jellvert,5.8.1995,Sweden,,,,,,
Oscar,Jemail,28.4.1998,Sweden,,,,,,
Christian,Jensen,17.12.2043,Sweden,,,,,,
Isak,Jensen,2.10.2009,Sweden,,,,,,
Jimmy,Jensen,24.1.1988,Sweden,,,,,,
Karl,Jensen,4.6.2003,Sweden,,,,,,
Petter,Jensen,12.4.2020,Sweden,,,,,,
Robin,Jensen,23.1.1996,Sweden,,,,,,
Isac,Jernberg,10.3.1998,Sweden,,,,,,
Marcus,Jernberg,10.2.1997,Sweden,,,,,,
Martin,Jernberg,3.1.2036,Sweden,,,,,,
Alexander,Jestoi,3.3.1987,Sweden,,12,,12,10,14
Lucas,Jidenius,4.6.1999,Sweden,,,,,,
Emil,Jidskog,31.12.1990,Sweden,,,,,,
Pontus,Jigemark,7.1.1997,Sweden,,,,,,
Victor,Jigmalm,2.2.1992,Sweden,,,,,,
Lars,Jinghage,25.2.1990,Sweden,,,,,,
Eddie,Jinglöv,28.5.1995,Sweden,,,,,,
Alexander,Jirhage,6.1.1991,Sweden,,,,,,
Anton,Johannesson,2.4.2003,Sweden,,,,,,
Christoffer,Johannesson,3.5.2020,Sweden,,,,,,
Filip,Johannesson,1.11.2008,Sweden,,,,,,
Filip,Johannesson,19.1.2026,Sweden,,,,,,
Hampus,Johannesson,20.3.2003,Sweden,,,,,,
Jon,Johannesson,5.12.2013,Sweden,,,,,,
Linus,Johannesson,22.3.1995,Sweden,,14,,17,17,14
Robin,Johannesson,8.5.1998,Sweden,,,,,,
Samuel,Johannesson,27.12.2000,Sweden,,,,,,
Julia,Johannesson,1.1.1990,Sweden,,,,,,
Adam,Johansson,2.6.1999,Sweden,,,,,,
Adam,Johansson,7.5.2001,Sweden,,,,,,
Adam,Johansson,24.12.2035,Sweden,,,,,,
Albin,Johansson,24.10.1995,Sweden,,,,,,
Alexander,Johansson,15.11.1977,Sweden,,,,,,
Alexander,Johansson,30.11.1988,Sweden,,,,,,
Alexander,Johansson,21.10.2016,Sweden,,,,,,
Alexander,Johansson,11.10.2073,Sweden,,,,,,
Alexander,Johansson,3.7.2018,Sweden,,,,,,
Alexander,Johansson,25.10.2052,Sweden,,,,,,
Alfred,Johansson,10.5.2002,Sweden,,,,,,
Anders,Johansson,8.3.1988,Sweden,,,,,,
Anders,Johansson,3.6.1961,Sweden,,,,,,
Andreas,Johansson,19.5.1973,Sweden,,,,,13,13
Andreas,Johansson,12.4.2005,Sweden,,,,,,
Anton,Johansson,20.5.1994,Sweden,,,,,,
Anton,Johansson,12.1.1998,Sweden,,,,,,
Anton,Johansson,11.4.1999,Sweden,,,,,,
Anton,Johansson,23.11.2020,Sweden,,,,,,
Arvid,Johansson,7.6.2020,Sweden,,,,,,
Axel,Johansson,4.5.2038,Sweden,,,,,,
Benjamin,Johansson,3.7.1994,Sweden,,,,,,
Calle,Johansson,14.2.1967,Sweden,,16,,15,16,12
Christoffer,Johansson,7.4.2038,Sweden,,,,,,
Daniel,Johansson,11.8.2005,Sweden,,,,,,
David,Johansson,1.12.2023,Sweden,,,,,,
Didrik,Johansson,16.7.2013,Sweden,,,,,,
Edwin,Johansson,9.11.1998,Sweden,,,,,,
Elias,Johansson,2.9.2022,Sweden,,,,,,
Emil,Johansson,6.5.1996,Sweden,,,,,,
Emil,Johansson,16.1.1999,Sweden,,,,,,
Emil,Johansson,25.9.2005,Sweden,,,,,,
Emil,Johansson,7.12.2016,Sweden,,,,,,
Eric,Johansson,14.8.2015,Sweden,,,,,,
Erik,Johansson,13.7.1997,Sweden,,,,,,
Erik,Johansson,15.7.2008,Sweden,,,,,,
Erik,Johansson,21.1.2040,Sweden,,,,,,
Erik,Johansson,14.10.2045,Sweden,,,,,,
Felix,Johansson,21.3.1996,Sweden,,,,,,
Filip,Johansson,23.3.2000,Sweden,,,,,,
Filip,Johansson,24.4.2019,Sweden,,,,,,
Filip,Johansson,20.1.2021,Sweden,,,,,,
Filip,Johansson,16.5.2021,Sweden,,,,,,
Filip,Johansson,26.2.2038,Sweden,,,,,,
Filip,Johansson,11.4.2014,Sweden,,,,,,
Filip,Johansson,7.12.1995,Sweden,,7,,6,3,14
Fred,Johansson,4.2.2041,Sweden,,,,,,
Fredrik,Johansson,22.2.1971,Sweden,,,,,,
Fredrik,Johansson,10.3.1984,Sweden,,,,,,
Fredrik,Johansson,27.2.1984,Sweden,,,,,,
Fredrik,Johansson,25.1.2046,Sweden,,,,,,
Gustav,Johansson,19.8.2003,Sweden,,,,,,
Hannes,Johansson,23.7.1993,Sweden,,,,,,
Herman,Johansson,15.4.1999,Sweden,,,,,,
Hugo,Johansson,6.12.2004,Sweden,,,,,,
Hugo,Johansson,27.4.2014,Sweden,,,,,,
Isak,Johansson,6.12.2017,Sweden,,,,,,
Jacob,Johansson,10.9.1993,Sweden,,,,,,
Jacob,Johansson,10.2.1986,Sweden,,9,,12,12,14
Jacob,Johansson,17.7.2005,Sweden,,,,,,
Jacob,Johansson,14.1.1989,Sweden,,13,,12,12,13
Jakob,Johansson,27.7.2008,Sweden,,,,,,
Jesper,Johansson,6.7.1993,Sweden,,,,,,
Jesper,Johansson,4.3.2051,Sweden,,,,,,
Jimmy,Johansson,18.1.2010,Sweden,,,,,,
Joel,Johansson,29.7.1990,Sweden,,,,,,
Johan,Johansson,20.8.1989,Sweden,,,,,,
Johannes,Johansson,28.3.2014,Sweden,,,,,,
John,Johansson,28.11.2019,Sweden,,,,,,
Jonas,Johansson,18.3.1984,Sweden,,,,,,
Jonas,Johansson,19.9.1995,Sweden,,,,,,
Jonathan,Johansson,22.6.1990,Sweden,,,,,,
Kalle,Johansson,21.1.1993,Sweden,,,,,,
Kenneth,Johansson,3.6.1972,Sweden,,13,,10,10,13
Kim,Johansson,21.1.1988,Sweden,,,,,,
Kim,Johansson,5.5.1998,Sweden,,,,,,
Lars,Johansson,6.6.1970,Sweden,,5,10,13,12,13
Lars,Johansson,11.7.1987,Sweden,,,,,,
Linus,Johansson,30.11.1992,Sweden,,,,,,
Linus,Johansson,19.5.1993,Sweden,,,,,,
Linus,Johansson,16.4.2001,Sweden,,,,,,
Lucas,Johansson,14.3.2000,Sweden,,,,,,
Lucas,Johansson,10.6.2049,Sweden,,,,,,
Ludvig,Johansson,11.3.1982,Sweden,,12,,13,13,14
Lukas,Johansson,4.7.2000,Sweden,,,,,,
Lukas,Johansson,21.3.1998,Sweden,,,,,,
Lukas,Johansson,16.3.1999,Sweden,,,,,,
Lukas,Johansson,14.11.2003,Sweden,,,,,,
Magnus,Johansson,1.1.1990,Sweden,,,,,,
Måns,Johansson,29.9.2007,Sweden,,,,,,
Marcus,Johansson,6.10.1990,Sweden,,,,,,
Marcus,Johansson,12.6.1998,Sweden,,,,,,
Marcus,Johansson,21.2.1999,Sweden,,,,,,
Marcus,Johansson,31.10.2014,Sweden,,,,,,
Marcus,Johansson,25.1.2028,Sweden,,,,,,
Markus,Johansson,3.4.2030,Sweden,,,,,,
Martin,Johansson,24.10.1987,Sweden,,,,,,
Mattias,Johansson,29.3.1993,Sweden,,,,,,
Max,Johansson,31.7.2003,Sweden,,,,,,
Michael,Johansson,23.9.1974,Sweden,,,,10,,
Michael,Johansson,28.1.2004,Sweden,,,,,,
Mikael,Johansson,12.6.1966,Sweden,,13,,14,12,
Mikael,Johansson,14.1.1977,Sweden,,,,,,
Mikael,Johansson,28.6.1995,Sweden,,,,,,
Mikael,Johansson,4.5.1963,Sweden,8,12,9,12,11,10
Niklas,Johansson,8.5.1973,Sweden,,12,,15,13,13
Niklas,Johansson,6.8.1985,Sweden,,,,,,
Oliver,Johansson,26.7.2003,Sweden,,,,,,
Oscar,Johansson,21.5.1999,Sweden,,,,,,
Oskar,Johansson,25.7.2018,Sweden,,,,,,
Oskar,Johansson,20.6.2022,Sweden,,,,,,
Otto,Johansson,17.9.1996,Sweden,,12,,12,14,14
Pär,Johansson,13.9.1980,Sweden,,12,,15,12,14
Pär,Johansson,12.4.2048,Sweden,,,,,,
Patrick,Johansson,10.4.1990,Sweden,,,,,,
Patrik,Johansson,8.5.2031,Sweden,,,,,,
Per,Johansson,29.1.1975,Sweden,,15,10,11,14,12
Peter,Johansson,4.6.1966,Sweden,,12,,12,13,10
Peter,Johansson,4.12.2011,Sweden,,,,,,
Petter,Johansson,14.9.2001,Sweden,,,,,,
Pontus,Johansson,22.9.1991,Sweden,,,,,,
Pontus,Johansson,23.10.2001,Sweden,,,,,,
Rasmus,Johansson,23.6.1990,Sweden,,,,,,
Rickard,Johansson,25.11.1971,Sweden,,,,,,
Rickard,Johansson,1.1.1987,Sweden,,11,,12,11,13
Robin,Johansson,13.10.1989,Sweden,,,,,,
Robin,Johansson,27.1.1990,Sweden,,,,,,
Robin,Johansson,3.7.1995,Sweden,,,,,,
Ronny,Johansson,20.10.1976,Sweden,,,,,,
Sebastian,Johansson,15.11.2005,Sweden,,,,,,
Simon,Johansson,14.6.1999,Sweden,,,,,,
Simon,Johansson,20.10.1993,Sweden,,15,,15,17,16
Stefan,Johansson,15.3.1988,Sweden,,,,,,
Stefan,Johansson,12.3.2003,Sweden,,,,,,
Thomas,Johansson,18.8.1970,Sweden,,16,,12,10,12
Thord,Johansson,2.7.1957,Sweden,,14,,14,13,15
Tim,Johansson,10.8.1991,Sweden,,,,,,
Tobias,Johansson,7.4.1981,Sweden,,10,10,15,12,16
Tom,Johansson,29.7.1998,Sweden,,,,,,
Torbjörn,Johansson,22.4.1973,Sweden,,,,,,
Viktor,Johansson,22.5.1997,Sweden,,,,,,
Viktor,Johansson,6.10.1998,Sweden,,,,,,
William,Johansson,18.1.2000,Sweden,,,,,,
Wilson,Johansson,11.10.2000,Sweden,,,,,,
Valdemar,Johansson,5.8.2003,Sweden,,,,,,
Axl,Johansson,18.4.2003,Sweden,,,,,,
Loke,Johansson,2.6.2001,Sweden,,,,,,
Armin,Johansson,4.2.2009,Sweden,,,,,,
Dusan,Johansson,12.8.2037,Sweden,,,,,,
Jonas,Johnson,23.3.1970,Sweden,,12,,,17,
Jonathan,Johnson,11.1.1993,Sweden,,,,,,
Tommy,Johnson,21.3.2004,Sweden,,,,,,
Anders,Johnsson,30.10.1989,Sweden,,,,,,
Andreas,Johnsson,21.11.1994,Sweden,,,,,,
Hampus,Johnsson,4.1.2015,Sweden,,,,,,
Jesper,Johnsson,30.5.1983,Sweden,,9,,4,6,14
Johan,Johnsson,16.1.1993,Sweden,,,,,,
Linus,Johnsson,11.1.2001,Sweden,,,,,,
Oscar,Johnsson,14.4.2002,Sweden,,,,,,
Pierre,Johnsson,7.2.1984,Sweden,,15,7,14,15,15
Simon,Johnsson,6.11.2036,Sweden,,,,,,
Theodor,Johnsson,6.2.2003,Sweden,,,,,,
Tom,Johnsson,20.2.2029,Sweden,,,,,,
Björn,Jonasson,15.7.1988,Sweden,,,,,,
Isac,Jonasson,26.4.2004,Sweden,,,,,,
Anton,Jones,5.7.2002,Sweden,,,,,,
Erik,Jones,2.7.1999,Sweden,,,,,,
Adam,Jonsson,22.6.2038,Sweden,,,,,,
Adrian,Jonsson,17.3.2001,Sweden,,,,,,
Andreas,Jonsson,12.5.2008,Sweden,,,,,,
Christian,Jonsson,9.10.2002,Sweden,,,,,,
Dennis,Jonsson,3.7.2043,Sweden,,,,,,
Erik,Jonsson,19.8.2006,Sweden,,,,,,
Erik,Jonsson,22.5.1985,Sweden,,5,,3,4,10
Filip,Jonsson,16.10.2028,Sweden,,,,,,
Fredrik,Jonsson,16.2.1973,Sweden,,10,,11,14,14
Isac,Jonsson,8.10.2000,Sweden,,,,,,
Jesper,Jonsson,2.5.2007,Sweden,,,,,,
Joakim,Jonsson,11.11.2041,Sweden,,,,,,
Karl,Jonsson,20.3.2000,Sweden,,,,,,
Ludwig,Jonsson,15.2.2007,Sweden,,,,,,
Olle,Jonsson,1.2.2003,Sweden,,,,,,
Patrik,Jonsson,2.2.1970,Sweden,,,,,,
Per,Jonsson,28.6.2002,Sweden,,,,,,
Petter,Jonsson,28.8.2018,Sweden,,,,,,
Rasmus,Jonsson,6.4.1996,Sweden,,8,,4,2,9
Robin,Jonsson,10.12.1983,Sweden,,15,,9,15,12
Samuel,Jonsson,19.5.1998,Sweden,,,,,,
Samuel,Jonsson,15.12.2003,Sweden,,,,,,
Samuel,Jonsson,25.9.2009,Sweden,,,,,,
Stefan,Jonsson,18.6.2016,Sweden,,,,,,
Timothy,Jonsson,25.10.2006,Sweden,,,,,,
Tommy,Jonsson,7.2.1971,Sweden,,7,,10,14,15
Joseph,Jonsson,8.12.1997,Sweden,,,,,,
Kim,Jonsson,10.4.1995,Sweden,,,,,,
Marcus,Jonsson,29.12.1991,Sweden,,,,,,
Martin,Jonsson,23.5.1995,Sweden,,,,,,
Markus,Jonsson,9.2.1989,Sweden,,,,,,
Sebastian,Jonsson,17.3.1989,Sweden,,8,,15,11,14
Tomas,Jonsson,12.4.1960,Sweden,,8,,9,8,8
Didrik,Jönsson,6.11.2044,Sweden,,,,,,
Eric,Jönsson,9.8.1987,Sweden,,4,,3,6,12
Erik,Jönsson,23.2.1995,Sweden,,,,,,
Jesper,Jönsson,28.1.2004,Sweden,,,,,,
Johan,Jönsson,28.11.1990,Sweden,,8,,8,12,15
Johannes,Jönsson,11.6.1989,Sweden,,,,,,
Jon,Jönsson,11.6.2026,Sweden,,,,,,
Jörgen,Jönsson,29.9.1972,Sweden,,15,,17,17,15
Kenny,Jönsson,6.10.1974,Sweden,,13,,11,14,11
Martin,Jönsson,4.2.1998,Sweden,,,,,,
Mattias,Jönsson,12.12.2024,Sweden,,,,,,
Roger,Jönsson,13.5.1973,Sweden,,,,,,
Axel,Jonsson Fjällby,10.2.1998,Sweden,,,,,,
Albin,Jörgensen,16.9.2018,Sweden,,,,,,
Marcus,Jörgensen,21.9.1996,Sweden,,,,,,
Martin,Jörgensen,23.5.1990,Sweden,,,,,,
Viktor,Jörnevik,23.3.1991,Sweden,,,,,,
Jacob,Josefson,2.3.1991,Sweden,,,,,,
Johan,Josefson,16.8.2020,Sweden,,,,,,
Alexander,Josefsson,25.11.2009,Sweden,,,,,,
Anton,Josefsson,6.12.2014,Sweden,,,,,,
Calle,Josefsson,27.6.1995,Sweden,,,,,,
Christoffer,Josefsson,16.10.1992,Sweden,,,,,,
Daniel,Josefsson,15.10.1981,Sweden,,,,,,
Daniel,Josefsson,14.12.2037,Sweden,,,,,,
Erik,Josefsson,18.2.1987,Sweden,,,,,,
Oscar,Josefsson,14.9.1994,Sweden,,,,,,
Robin,Josefsson,28.12.2007,Sweden,,,,,,
Eric,Juhlin,11.10.2001,Sweden,,,,,,
Joakim,Juhlin,31.3.1992,Sweden,,,,,,
Andreas,Jungbeck,7.10.1982,Sweden,,,,,,
Jonas,Junland,15.11.1987,Sweden,,,,,,
Jesper,Juntto,18.11.1998,Sweden,,,,,,
Tommi,Juntunen,17.3.1993,Sweden,,,,,,
Emil,Kåberg,17.2.1978,Sweden,,,,,,
Gustav,Kaijser,24.9.2012,Sweden,,,,,,
Sebastian,Kaijser,21.2.1998,Sweden,,,,,,
Staffan,Kaijser,18.4.2006,Sweden,,,,,,
William,Kaijser,5.12.1994,Sweden,,,,,,
Mattias,Kalin,3.4.1994,Sweden,,,,,,
Erik,Källgren,14.10.1996,Sweden,,,,,,
Oscar,Kallings,31.1.1996,Sweden,,,,,,
Patrik,Kallmert,1.4.1995,Sweden,,,,,,
Calle,Källström,13.7.1997,Sweden,,,,,,
Kenny,Källström,31.7.1989,Sweden,,,,,,
Joel,Källström Englund,2.2.1995,Sweden,,,,,,
Jonas,Kalman,7.1.1978,Sweden,,12,,13,12,15
Anton,Kalte,26.10.1997,Sweden,,,,,,
Simon,Kämpe,18.12.1991,Sweden,,,,,,
Jonas,Kapla,8.7.1987,Sweden,,,,,,
Marcus,Karlberg,23.1.2000,Sweden,,,,,,
Mikael,Karlberg,9.5.1971,Sweden,,,,,,
Jeff,Karlborg,12.6.1985,Sweden,,,,,,
Tobias,Karlborg,2.10.2020,Sweden,,,,,,
Mattias,Karlin,4.7.1979,Sweden,,,,,,
Patrik,Karlkvist,1.5.1992,Sweden,,,,,,
Adam,Karlsson,9.3.1994,Sweden,,13,,12,10,13
Albin,Karlsson,2.4.1982,Sweden,,15,,10,14,10
Alexander,Karlsson,24.7.1990,Sweden,,15,,10,12,14
Alexander,Karlsson,3.9.1998,Sweden,,,,,,
Alexander,Karlsson,26.4.2003,Sweden,,,,,,
Anders,Karlsson,12.4.1969,Sweden,,12,,14,12,17
Anders,Karlsson,29.9.2010,Sweden,,,,,,
Andreas,Karlsson,19.8.1975,Sweden,,,,,,
Andreas,Karlsson,17.3.1993,Sweden,,,,,,
Andreas,Karlsson,23.1.1996,Sweden,,,,,,
Anton,Karlsson,20.5.1993,Sweden,,,,,,
Anton,Karlsson,3.8.1996,Sweden,,,,,,
August,Karlsson,19.8.2018,Sweden,,,,,,
Carl,Karlsson,6.7.2013,Sweden,,,,,,
Christoffer,Karlsson,19.8.2003,Sweden,,,,,,
Daniel,Karlsson,27.9.1986,Sweden,,,,,,
Daniel,Karlsson,19.6.2012,Sweden,,,,,,
David,Karlsson,10.7.2007,Sweden,,,,,,
Elias,Karlsson,17.7.2022,Sweden,,,,,,
Emil,Karlsson,2.4.1998,Sweden,,,,,,
